symbol,date,open,close,high,low,volume
TQQQ,04-28-2022,39.825,42.06,42.73,38.28,172349168
TQQQ,04-27-2022,38.17,38.04,40.22,37.37,158349342
TQQQ,04-26-2022,42.22,38.21,42.29,38.1,166131641
TQQQ,04-25-2022,40.81,43.05,43.16,40.31,166439395
TQQQ,04-22-2022,45.05,41.51,45.57,41.28,124412382
TQQQ,04-21-2022,49.64,45.09,50.77,44.59,134313244
TQQQ,04-20-2022,50.57,47.9,50.74,47.44,107814739
TQQQ,04-19-2022,46.73,50.16,50.4199,46.31,86186327
TQQQ,04-18-2022,46.47,47.13,48.01,45.82,87762702
TQQQ,04-14-2022,50.42,47.0,50.65,46.8305,83921773
TQQQ,04-13-2022,47.66,50.39,50.835,47.33,95042309
TQQQ,04-12-2022,50.16,47.54,50.975,46.89,123964077
TQQQ,04-11-2022,49.83,48.16,50.27,47.95,92957251
TQQQ,04-08-2022,53.22,51.84,53.59,51.5,102091222
TQQQ,04-07-2022,53.23,54.05,55.0889,51.58,114826967
TQQQ,04-06-2022,54.82,53.7,55.3688,52.4,148429911
TQQQ,04-05-2022,60.82,57.48,61.16,56.86,86048819
TQQQ,04-04-2022,58.38,61.55,61.55,58.23,68757519
TQQQ,04-01-2022,58.43,57.93,58.815,56.4,88081313
TQQQ,03-31-2022,60.64,58.18,60.83,57.9,84049433
TQQQ,03-30-2022,61.67,60.69,62.54,59.8,83909405
TQQQ,03-29-2022,61.52,62.57,62.96,60.14,102006698
TQQQ,03-28-2022,56.92,59.52,59.61,56.33,91703722
TQQQ,03-25-2022,57.04,56.93,57.5612,54.85,99394685
TQQQ,03-24-2022,54.43,57.02,57.09,53.41,85575253
TQQQ,03-23-2022,54.56,53.55,56.2693,53.5,102749717
TQQQ,03-22-2022,53.07,55.91,56.34,52.87,93344628
TQQQ,03-21-2022,52.86,52.79,53.925,50.77,110547282
TQQQ,03-18-2022,49.46,53.17,53.41,48.9305,100784785
TQQQ,03-17-2022,47.59,50.06,50.19,47.0399,96030782
TQQQ,03-16-2022,45.16,48.44,48.48,43.69,163087481
TQQQ,03-15-2022,40.87,43.55,43.8899,40.235,105703624
TQQQ,03-14-2022,41.81,39.86,43.13,39.56,123132592
TQQQ,03-11-2022,46.34,42.34,46.47,42.09,98907429
TQQQ,03-10-2022,44.9,45.14,45.62,43.1904,112787383
TQQQ,03-09-2022,45.4,46.64,47.2,44.35,109537083
TQQQ,03-08-2022,42.39,42.13,46.0,40.77,177968047
TQQQ,03-07-2022,48.045,42.72,48.5401,42.63,124876318
TQQQ,03-04-2022,49.165,48.09,49.8,47.0,115911517
TQQQ,03-03-2022,53.75,50.24,53.78,49.37,111944345
TQQQ,03-02-2022,50.67,52.43,53.05,49.42,109747941
TQQQ,03-01-2022,51.92,50.04,52.97,48.85,124072548
TQQQ,02-28-2022,50.455,52.46,53.185,49.9206,121700544
TQQQ,02-25-2022,49.99,51.91,52.005,48.25,119186100
TQQQ,02-24-2022,40.76,49.56,49.85,40.61,194867300
TQQQ,02-23-2022,50.24,45.14,50.63,44.97,130460100
TQQQ,02-22-2022,49.04,48.88,51.5,47.205,131438000
TQQQ,02-18-2022,52.59,50.44,52.7891,49.31,113082700
TQQQ,02-17-2022,55.64,52.21,56.05,51.97,78835600
TQQQ,02-16-2022,56.27,57.29,57.7999,54.7,93090500
TQQQ,02-15-2022,55.83,57.3,57.44,55.35,82085500
TQQQ,02-14-2022,52.9,53.43,54.97,51.7,95062500
TQQQ,02-11-2022,58.78,53.28,59.55,52.555,134255600
TQQQ,02-10-2022,59.31,58.82,62.91,57.8,127143300
TQQQ,02-09-2022,61.56,63.0,63.08,60.76,75537700
TQQQ,02-08-2022,56.8,59.32,59.8255,56.23,79296600
TQQQ,02-07-2022,59.07,57.37,60.27,56.72,76956100
TQQQ,02-04-2022,56.87,58.7,60.41,55.89,96534400
TQQQ,02-03-2022,59.32,56.74,61.07,56.12,105574900
TQQQ,02-02-2022,65.22,64.5,65.3697,62.35,100815200
TQQQ,02-01-2022,62.42,63.01,63.35,59.73,101845800
TQQQ,01-31-2022,57.04,61.83,62.0599,56.22,113751100
TQQQ,01-28-2022,52.4,56.37,56.46,50.1,167016200
TQQQ,01-27-2022,55.4,51.56,56.24,51.04,161764000
TQQQ,01-26-2022,56.99,53.15,58.85,51.37,207838000
TQQQ,01-25-2022,54.15,53.25,56.31,51.75,173748900
TQQQ,01-24-2022,53.85,57.49,57.75,48.17,255904500
TQQQ,01-21-2022,60.62,56.67,62.025,56.5,171027300
TQQQ,01-20-2022,66.02,61.88,68.18,61.5,86098500
TQQQ,01-19-2022,67.36,64.37,68.71,64.16,91642200
TQQQ,01-18-2022,68.49,66.69,69.72,66.06,78170800
TQQQ,01-14-2022,69.09,71.87,72.065,69.0,89225800
TQQQ,01-13-2022,77.13,70.8,77.55,70.02,86765900
TQQQ,01-12-2022,76.985,76.34,77.965,74.94,138371172
TQQQ,01-11-2022,71.715,75.48,75.515,70.52,154326818
TQQQ,01-10-2022,69.175,72.3,72.47,66.05,179217406
TQQQ,01-07-2022,74.45,72.035,75.47,71.0,142713484
TQQQ,01-06-2022,73.515,74.47,76.405,72.21,154226586
TQQQ,01-05-2022,81.19,74.675,81.86,74.501,133245246
TQQQ,01-04-2022,85.915,82.24,85.945,80.195,106648110
TQQQ,01-03-2022,83.915,85.565,85.72,82.56,76505152
TQQQ,12-31-2021,84.315,83.165,85.2,82.855,60248564
TQQQ,12-30-2021,85.385,84.74,86.828,84.385,56635824
TQQQ,12-29-2021,85.655,85.54,86.495,83.976,57747338
TQQQ,12-28-2021,87.38,85.675,87.49,85.015,72412510
TQQQ,12-27-2021,83.545,86.695,86.765,83.5,62981636
TQQQ,12-23-2021,81.085,82.74,83.645,80.985,65654128
TQQQ,12-22-2021,77.79,80.82,81.0,77.412,88611350
TQQQ,12-21-2021,75.08,78.035,78.224,72.855,109562436
TQQQ,12-20-2021,72.51,73.145,73.625,71.25,120932938
TQQQ,12-17-2021,74.415,75.4,77.895,73.5,150136082
TQQQ,12-16-2021,83.505,76.57,83.81,75.475,148109900
TQQQ,12-15-2021,77.48,82.895,83.134,75.015,134530604
TQQQ,12-14-2021,77.06,77.75,78.78,74.915,115466760
TQQQ,12-13-2021,83.735,80.135,83.945,79.89,89572606
TQQQ,12-10-2021,82.885,83.735,83.915,80.89,101537690
TQQQ,12-09-2021,84.075,81.22,85.255,81.0,106400964
TQQQ,12-08-2021,83.945,84.885,85.0,82.735,102621738
TQQQ,12-07-2021,80.885,83.72,84.14,80.87,135289192
TQQQ,12-06-2021,75.3,76.795,77.64,72.765,152413966
TQQQ,12-03-2021,80.0,75.04,80.64,72.465,240286878
TQQQ,12-02-2021,76.71,79.01,80.26,75.825,198216468
TQQQ,12-01-2021,84.43,77.55,85.81,77.235,152057602
TQQQ,11-30-2021,84.84,81.745,86.395,80.355,151292998
TQQQ,11-29-2021,83.1,85.415,86.08,82.665,79465946
TQQQ,11-26-2021,83.39,80.42,84.32,79.36,88841138
TQQQ,11-24-2021,82.655,85.115,85.28,81.165,99120802
TQQQ,11-23-2021,84.725,84.335,86.085,81.395,113012704
TQQQ,11-22-2021,89.645,85.5,91.68,85.43,89522396
TQQQ,11-19-2021,88.215,88.57,89.435,87.66,64607152
TQQQ,11-18-2021,85.84,87.095,87.45,84.385,86841676
TQQQ,11-17-2021,84.605,84.51,85.842,83.895,57967932
TQQQ,11-16-2021,82.145,84.41,84.704,82.03,51590808
TQQQ,11-15-2021,83.455,82.7,83.655,81.045,69729108
TQQQ,11-12-2021,80.905,82.725,83.035,79.875,63820392
TQQQ,11-11-2021,81.375,80.18,81.495,79.95,57719030
TQQQ,11-10-2021,81.36,79.535,83.2,78.25,96976726
TQQQ,11-09-2021,85.625,83.18,85.897,82.285,88118820
TQQQ,11-08-2021,85.25,84.93,85.95,84.53,56459826
TQQQ,11-05-2021,86.23,85.28,86.83,84.365,85252714
TQQQ,11-04-2021,82.715,84.965,85.674,82.365,80439724
TQQQ,11-03-2021,79.67,81.91,82.16,79.035,72605226
TQQQ,11-02-2021,78.012,79.39,79.685,77.98,60085618
TQQQ,11-01-2021,77.9,78.345,78.465,76.59,65022734
TQQQ,10-29-2021,74.595,77.58,77.7,74.39,67257164
TQQQ,10-28-2021,75.155,76.45,76.625,74.7,65368752
TQQQ,10-27-2021,73.785,74.02,75.86,73.63,72533916
TQQQ,10-26-2021,74.16,73.44,75.598,72.825,83987788
TQQQ,10-25-2021,71.494,72.76,73.365,70.36,59475726
TQQQ,10-22-2021,71.735,70.64,72.33,69.68,70124156
TQQQ,10-21-2021,70.718,72.475,72.605,70.565,46050156
TQQQ,10-20-2021,71.745,71.2,72.11,70.34,59354868
TQQQ,10-19-2021,70.52,71.425,71.515,70.14,53225350
TQQQ,10-18-2021,67.125,69.89,70.01,66.79,50438266
TQQQ,10-15-2021,67.3,67.855,67.925,66.71,51429062
TQQQ,10-14-2021,65.055,66.62,66.725,64.7,60874914
TQQQ,10-13-2021,62.89,63.135,63.475,61.8,70460676
TQQQ,10-12-2021,63.085,61.69,63.31,61.305,87201742
TQQQ,10-11-2021,62.94,62.325,64.845,62.268,68107650
TQQQ,10-08-2021,65.335,63.74,65.461,63.485,78566086
TQQQ,10-07-2021,64.662,64.735,66.17,64.365,75407566
TQQQ,10-06-2021,60.13,63.03,63.16,59.63,117495378
TQQQ,10-05-2021,59.985,61.81,63.0,59.86,81306412
TQQQ,10-04-2021,62.55,59.52,62.744,58.235,128617932
TQQQ,10-01-2021,62.625,63.42,64.005,60.42,104353980
TQQQ,09-30-2021,63.89,62.285,64.77,62.04,117312028
TQQQ,09-29-2021,63.98,62.995,65.145,62.65,97530602
TQQQ,09-28-2021,66.57,63.415,66.945,63.035,148822906
TQQQ,09-27-2021,69.105,69.185,69.7,67.7,78355460
TQQQ,09-24-2021,69.36,70.895,71.125,69.15,54775196
TQQQ,09-23-2021,69.455,70.695,71.285,69.085,69369572
TQQQ,09-22-2021,67.43,68.785,69.615,66.805,87669416
TQQQ,09-21-2021,67.69,66.83,68.375,66.295,71700642
TQQQ,09-20-2021,67.71,66.745,68.73,64.0,121913630
TQQQ,09-17-2021,73.45,71.12,73.465,70.48,77325186
TQQQ,09-16-2021,72.775,73.725,74.065,71.62,52615422
TQQQ,09-15-2021,72.26,73.58,73.78,70.882,55892624
TQQQ,09-14-2021,73.475,71.985,73.93,71.41,59629156
TQQQ,09-13-2021,74.145,72.61,74.39,71.38,77774688
TQQQ,09-10-2021,75.5,72.775,75.925,72.555,69217740
TQQQ,09-09-2021,75.365,74.45,76.05,74.295,55286758
TQQQ,09-08-2021,75.905,75.255,75.925,73.855,63423020
TQQQ,09-07-2021,75.775,76.035,76.44,75.08,45185344
TQQQ,09-03-2021,74.35,75.725,75.97,74.33,46647394
TQQQ,09-02-2021,75.975,75.05,76.17,74.3,47649418
TQQQ,09-01-2021,75.415,75.155,76.41,75.035,47783966
TQQQ,08-31-2021,75.11,74.745,75.15,73.845,45897938
TQQQ,08-30-2021,73.0,74.955,75.26,72.975,45635190
TQQQ,08-27-2021,70.845,72.55,72.8,70.57,46159920
TQQQ,08-26-2021,71.335,70.49,71.755,70.22,53502484
TQQQ,08-25-2021,71.745,71.705,72.2,71.315,38063512
TQQQ,08-24-2021,71.305,71.625,71.97,71.035,36343472
TQQQ,08-23-2021,68.5,70.925,71.35,68.5,48266126
TQQQ,08-20-2021,66.475,67.9,68.135,66.29,62541148
TQQQ,08-19-2021,63.87,65.865,66.8,63.725,81623812
TQQQ,08-18-2021,66.55,64.94,67.36,64.755,65042360
TQQQ,08-17-2021,67.105,66.885,67.675,65.485,83197584
TQQQ,08-16-2021,67.97,68.69,68.715,65.748,61320786
TQQQ,08-13-2021,68.095,68.57,68.805,67.815,36644700
TQQQ,08-12-2021,66.905,67.89,68.1,66.12,39810104
TQQQ,08-11-2021,68.25,67.19,68.525,66.42,46593950
TQQQ,08-10-2021,68.885,67.555,69.055,66.858,53081216
TQQQ,08-09-2021,68.455,68.58,68.89,67.84,34210894
TQQQ,08-06-2021,68.395,68.215,68.965,67.578,43152980
TQQQ,08-05-2021,68.28,69.115,69.24,67.9,38670252
TQQQ,08-04-2021,67.545,67.84,68.38,66.9,48428484
TQQQ,08-03-2021,66.72,67.505,67.6,64.925,63417826
TQQQ,08-02-2021,67.265,66.35,67.595,66.01,54559908
TQQQ,07-30-2021,65.175,66.37,66.675,65.135,56559386
TQQQ,07-29-2021,66.74,67.38,68.06,66.732,44319246
TQQQ,07-28-2021,66.93,67.05,67.93,65.635,71970132
TQQQ,07-27-2021,68.415,66.325,68.415,63.915,89391058
TQQQ,07-26-2021,68.01,68.565,68.785,67.52,42988814
TQQQ,07-23-2021,66.85,68.28,68.555,66.148,51949226
TQQQ,07-22-2021,64.925,66.085,66.1,64.918,47478702
TQQQ,07-21-2021,63.155,64.725,64.795,63.0,40881682
TQQQ,07-20-2021,61.72,63.28,64.15,60.775,60772346
TQQQ,07-19-2021,60.905,61.26,61.5,59.835,101143206
TQQQ,07-16-2021,64.828,62.765,65.355,62.585,63701446
TQQQ,07-15-2021,65.705,64.345,65.79,63.23,68596484
TQQQ,07-14-2021,66.68,65.705,67.04,65.275,68021348
TQQQ,07-13-2021,65.19,65.35,67.034,64.905,59725002
TQQQ,07-12-2021,65.4,65.385,65.644,64.529,43563094
TQQQ,07-09-2021,63.14,64.575,64.9,62.815,46437762
TQQQ,07-08-2021,61.842,63.5,63.93,61.12,76262134
TQQQ,07-07-2021,65.475,64.62,65.61,63.55,57637740
TQQQ,07-06-2021,63.73,64.21,64.38,62.25,54799778
TQQQ,07-02-2021,62.32,63.36,63.575,62.19,46750994
TQQQ,07-01-2021,61.04,61.28,61.57,60.325,41917488
TQQQ,06-30-2021,61.445,61.25,61.65,60.925,40273308
TQQQ,06-29-2021,60.78,61.52,61.538,60.335,37279942
TQQQ,06-28-2021,59.385,60.835,60.94,59.37,44393850
TQQQ,06-25-2021,59.245,58.755,59.375,58.425,43496568
TQQQ,06-24-2021,58.87,58.94,59.745,58.595,46836230
TQQQ,06-23-2021,57.785,57.875,58.48,57.462,46998450
TQQQ,06-22-2021,56.155,57.775,58.025,55.985,51789358
TQQQ,06-21-2021,55.315,56.205,56.4,54.195,53854272
TQQQ,06-18-2021,55.705,55.195,56.289,54.84,71447264
TQQQ,06-17-2021,53.98,56.545,57.04,53.965,72161774
TQQQ,06-16-2021,55.31,54.51,55.835,52.76,78888994
TQQQ,06-15-2021,56.01,55.1,56.17,54.73,45054070
TQQQ,06-14-2021,54.82,56.14,56.185,54.25,45411570
TQQQ,06-11-2021,54.21,54.61,54.62,53.88,34169362
TQQQ,06-10-2021,52.715,54.18,54.25,52.5,58603436
TQQQ,06-09-2021,53.18,52.57,53.56,52.465,38901820
TQQQ,06-08-2021,53.29,52.51,53.71,51.712,46472238
TQQQ,06-07-2021,51.715,52.45,52.482,51.407,31096546
TQQQ,06-04-2021,50.315,51.99,52.195,50.265,45587606
TQQQ,06-03-2021,49.745,49.455,50.335,48.688,60516066
TQQQ,06-02-2021,50.975,51.06,51.485,50.265,41589312
TQQQ,06-01-2021,51.925,50.795,52.15,50.142,51931756
TQQQ,05-28-2021,51.39,51.295,52.048,51.15,40928552
TQQQ,05-27-2021,51.185,50.8,51.58,50.72,41608420
TQQQ,05-26-2021,51.18,51.4,51.619,50.86,39017464
TQQQ,05-25-2021,51.374,50.885,51.72,50.315,53364422
TQQQ,05-24-2021,49.275,50.64,51.17,49.11,46090842
TQQQ,05-21-2021,49.77,48.225,49.966,48.055,64066634
TQQQ,05-20-2021,47.035,49.035,49.43,46.915,69613214
TQQQ,05-19-2021,43.825,46.355,46.495,43.665,95944852
TQQQ,05-18-2021,47.605,46.185,48.14,46.095,65841978
TQQQ,05-17-2021,47.255,47.175,47.58,45.865,69271156
TQQQ,05-14-2021,46.44,47.985,48.445,46.21,72131670
TQQQ,05-13-2021,45.3,45.055,46.335,44.035,104301028
TQQQ,05-12-2021,45.51,44.125,46.575,43.66,118079028
TQQQ,05-11-2021,45.295,47.76,48.12,45.0,114403448
TQQQ,05-10-2021,51.245,48.0,51.33,47.88,92107480
TQQQ,05-07-2021,51.985,51.9,53.038,51.386,79353374
TQQQ,05-06-2021,49.435,50.66,50.74,48.395,84831634
TQQQ,05-05-2021,51.02,49.575,51.425,49.2,68214586
TQQQ,05-04-2021,51.725,50.16,51.845,48.225,105616918
TQQQ,05-03-2021,54.38,52.95,54.745,52.715,67111068
TQQQ,04-30-2021,53.645,53.83,54.9,53.345,59220184
TQQQ,04-29-2021,55.93,54.86,56.115,53.29,74062192
TQQQ,04-28-2021,54.695,54.315,55.2,53.985,59475000
TQQQ,04-27-2021,55.735,54.88,55.835,54.385,59656308
TQQQ,04-26-2021,54.65,55.61,55.735,54.275,49988320
TQQQ,04-23-2021,52.86,54.53,55.16,52.86,53941852
TQQQ,04-22-2021,54.335,52.55,54.815,51.97,87424124
TQQQ,04-21-2021,52.5,54.535,54.615,52.01,55528578
TQQQ,04-20-2021,54.025,53.19,54.66,52.195,79141886
TQQQ,04-19-2021,55.075,54.38,55.685,53.375,79584098
TQQQ,04-16-2021,55.955,55.905,55.995,54.95,58743952
TQQQ,04-15-2021,54.685,55.67,55.885,54.62,60399048
TQQQ,04-14-2021,55.395,53.315,55.465,52.88,80613714
TQQQ,04-13-2021,54.19,55.255,55.5,54.06,57511022
TQQQ,04-12-2021,53.15,53.425,53.62,52.49,54815986
TQQQ,04-09-2021,52.01,53.635,53.73,51.66,64719100
TQQQ,04-08-2021,52.46,52.68,52.77,52.05,56809660
TQQQ,04-07-2021,50.515,51.085,51.49,50.05,49493512
TQQQ,04-06-2021,50.68,50.71,51.64,50.355,60303428
TQQQ,04-05-2021,49.105,50.83,51.19,48.986,65269854
TQQQ,04-01-2021,47.318,47.95,48.015,47.21,72543652
TQQQ,03-31-2021,44.395,45.63,46.3,44.255,80984338
TQQQ,03-30-2021,43.475,43.67,43.895,42.48,74174880
TQQQ,03-29-2021,44.12,44.3,44.77,42.86,95294582
TQQQ,03-26-2021,42.36,44.325,44.485,41.765,107530236
TQQQ,03-25-2021,41.91,42.45,43.09,40.825,119937194
TQQQ,03-24-2021,45.545,42.68,45.56,42.625,95241866
TQQQ,03-23-2021,46.025,44.95,46.615,44.585,93890378
TQQQ,03-22-2021,44.145,45.545,46.435,44.145,70550582
TQQQ,03-19-2021,42.625,43.24,43.775,41.7,96643286
TQQQ,03-18-2021,44.805,42.695,45.25,42.475,114754898
TQQQ,03-17-2021,45.06,47.01,47.865,44.305,98185306
TQQQ,03-16-2021,46.67,46.425,47.995,45.8,84385122
TQQQ,03-15-2021,44.405,45.675,45.755,43.69,63669754
TQQQ,03-12-2021,43.585,44.26,44.335,42.535,83294962
TQQQ,03-11-2021,44.51,45.39,46.13,44.07,79467864
TQQQ,03-10-2021,44.63,42.445,44.75,42.155,101685610
TQQQ,03-09-2021,41.233,42.81,43.575,40.965,86714548
TQQQ,03-08-2021,41.64,38.3,42.425,38.135,117865756
TQQQ,03-05-2021,41.145,41.88,42.235,37.515,168328290
TQQQ,03-04-2021,41.985,40.085,43.32,38.44,216018514
TQQQ,03-03-2021,45.685,42.17,46.1,42.122,115771294
TQQQ,03-02-2021,48.77,46.175,48.842,46.05,75846576
TQQQ,03-01-2021,46.68,48.5,48.654,46.095,66853516
TQQQ,02-26-2021,45.192,44.61,46.58,43.125,104659186
TQQQ,02-25-2021,47.81,43.95,49.035,43.225,118895932
TQQQ,02-24-2021,46.62,49.075,49.235,45.45,61520922
TQQQ,02-23-2021,45.89,47.92,48.68,43.21,99637416
TQQQ,02-22-2021,50.27,48.35,50.9,48.25,66367446
TQQQ,02-19-2021,53.82,52.41,53.84,51.93,46688630
TQQQ,02-18-2021,52.03,53.11,53.48,51.14,55100994
TQQQ,02-17-2021,53.115,53.835,53.97,52.005,53321564
TQQQ,02-16-2021,55.48,54.595,55.93,54.04,44331874
TQQQ,02-12-2021,53.79,55.055,55.15,53.22,38735862
TQQQ,02-11-2021,54.08,54.135,54.37,52.98,49429990
TQQQ,02-10-2021,54.39,53.275,54.6,51.73,61773958
TQQQ,02-09-2021,53.24,53.655,54.285,53.24,32884442
TQQQ,02-08-2021,53.48,53.68,53.775,52.674,38497498
TQQQ,02-05-2021,52.6,52.65,53.145,51.785,43307644
TQQQ,02-04-2021,51.02,52.105,52.15,50.375,36404450
TQQQ,02-03-2021,51.965,50.325,52.115,50.325,47586020
TQQQ,02-02-2021,49.945,50.91,51.48,49.88,46373274
TQQQ,02-01-2021,46.775,48.56,49.015,45.87,52829748
TQQQ,01-29-2021,47.45,45.235,47.96,44.375,92139238
TQQQ,01-28-2021,47.945,48.24,50.5,47.675,45010852
TQQQ,01-27-2021,50.63,47.54,50.65,46.5,94450354
TQQQ,01-26-2021,51.86,51.71,52.29,51.088,45484470
TQQQ,01-25-2021,51.88,51.655,52.534,48.4,76585110
TQQQ,01-22-2021,50.205,50.26,50.76,49.94,40939388
TQQQ,01-21-2021,50.125,50.72,51.07,49.5,46341632
TQQQ,01-20-2021,47.928,49.49,49.94,47.765,60868176
TQQQ,01-19-2021,45.362,46.265,46.518,44.9,60483668
TQQQ,01-15-2021,45.352,44.342,45.782,43.77,70845944
TQQQ,01-14-2021,46.375,45.448,46.835,45.24,59117800
TQQQ,01-13-2021,45.392,46.15,46.548,45.126,54375016
TQQQ,01-12-2021,45.53,45.27,46.002,44.1,73015704
TQQQ,01-11-2021,46.202,45.468,46.735,45.202,70651152
TQQQ,01-08-2021,46.828,47.57,47.72,45.85,76407652
TQQQ,01-07-2021,43.842,45.795,46.162,43.838,61847544
TQQQ,01-06-2021,42.475,42.71,44.585,42.055,105365284
TQQQ,01-05-2021,43.07,44.552,44.639,43.07,59356200
TQQQ,01-04-2021,46.02,43.462,46.097,41.708,98736084
TQQQ,12-31-2020,45.068,45.45,45.62,44.582,53354092
TQQQ,12-30-2020,45.612,45.098,45.75,44.818,52403464
TQQQ,12-29-2020,45.588,45.105,45.85,44.702,60571376
TQQQ,12-28-2020,44.79,44.972,45.189,44.008,58526536
TQQQ,12-24-2020,43.228,43.662,43.86,43.18,38532888
TQQQ,12-23-2020,43.76,43.102,43.94,43.045,59717184
TQQQ,12-22-2020,43.825,43.762,44.178,42.544,81004416
TQQQ,12-21-2020,42.392,43.42,43.655,41.17,101798352
TQQQ,12-18-2020,44.39,43.582,44.478,42.632,84378056
TQQQ,12-17-2020,43.912,44.062,44.169,43.398,69637708
TQQQ,12-16-2020,42.692,43.178,43.562,42.245,68795232
TQQQ,12-15-2020,42.145,42.465,42.502,41.23,78991384
TQQQ,12-14-2020,40.808,41.185,42.012,40.792,73342236
TQQQ,12-11-2020,39.912,40.325,40.382,38.975,84909784
TQQQ,12-10-2020,39.26,40.61,41.066,38.815,86673288
TQQQ,12-09-2020,42.96,40.118,43.065,39.655,122060320
TQQQ,12-08-2020,42.412,42.998,43.17,41.652,66663556
TQQQ,12-07-2020,41.975,42.608,42.755,41.9,61726644
TQQQ,12-04-2020,41.4,41.898,41.96,41.128,63544028
TQQQ,12-03-2020,41.322,41.39,42.048,41.088,78730828
TQQQ,12-02-2020,40.552,41.222,41.36,39.795,73064656
TQQQ,12-01-2020,40.448,41.058,41.738,40.025,85397808
TQQQ,11-30-2020,39.43,39.505,39.695,37.645,92311056
TQQQ,11-27-2020,39.01,39.302,39.768,38.882,46463756
TQQQ,11-25-2020,37.93,38.258,38.502,37.612,64338820
TQQQ,11-24-2020,36.455,37.55,37.758,35.768,78007544
TQQQ,11-23-2020,36.455,36.075,36.935,35.19,89530404
TQQQ,11-20-2020,36.762,36.068,37.068,36.03,64996732
TQQQ,11-19-2020,35.728,36.815,36.922,35.49,79670896
TQQQ,11-18-2020,36.565,35.925,37.188,35.925,77170624
TQQQ,11-17-2020,37.2,36.778,37.34,36.532,91351808
TQQQ,11-16-2020,36.188,37.12,37.252,35.936,106874512
TQQQ,11-13-2020,35.945,36.285,36.52,35.165,104897252
TQQQ,11-12-2020,36.212,35.358,36.73,34.93,143857100
TQQQ,11-11-2020,34.518,35.882,36.048,34.37,126830740
TQQQ,11-10-2020,34.285,33.622,34.812,32.588,168666636
TQQQ,11-09-2020,38.92,35.54,39.595,35.37,165865528
TQQQ,11-06-2020,37.468,37.85,38.142,36.015,135151288
TQQQ,11-05-2020,37.415,37.722,38.138,36.898,150132564
TQQQ,11-04-2020,33.898,35.02,35.66,33.33,169187716
TQQQ,11-03-2020,29.995,30.85,31.602,29.65,134969316
TQQQ,11-02-2020,29.948,29.372,30.522,28.402,151135928
TQQQ,10-30-2020,30.888,29.362,31.182,28.388,231165752
TQQQ,10-29-2020,30.485,31.558,32.615,30.31,138187360
TQQQ,10-28-2020,32.355,30.03,32.56,29.95,184720160
TQQQ,10-27-2020,33.568,34.022,34.3,33.13,111930012
TQQQ,10-26-2020,33.942,33.238,34.995,31.872,158556612
TQQQ,10-23-2020,34.852,34.825,34.858,33.722,95543884
TQQQ,10-22-2020,34.925,34.622,35.251,33.368,119581604
TQQQ,10-21-2020,34.772,34.605,35.752,34.43,121286296
TQQQ,10-20-2020,34.745,34.695,35.85,34.147,137355064
TQQQ,10-19-2020,37.01,34.472,37.378,34.09,138777484
TQQQ,10-16-2020,37.518,36.275,38.067,36.125,114048552
TQQQ,10-15-2020,35.755,36.84,37.098,35.485,124538272
TQQQ,10-14-2020,38.915,37.618,39.3,36.912,148985496
TQQQ,10-13-2020,39.3,38.57,39.582,38.038,141930796
TQQQ,10-12-2020,37.1,38.565,39.682,36.715,147058580
TQQQ,10-09-2020,34.385,35.275,35.346,34.24,97635776
TQQQ,10-08-2020,34.112,33.772,34.152,33.385,98946848
TQQQ,10-07-2020,32.542,33.282,33.528,32.345,112544488
TQQQ,10-06-2020,33.098,31.62,33.78,31.288,172824556
TQQQ,10-05-2020,32.118,33.415,33.525,32.062,105395348
TQQQ,10-02-2020,32.03,31.432,33.408,31.082,199776684
TQQQ,10-01-2020,34.142,34.258,34.518,33.445,139337984
TQQQ,09-30-2020,32.148,32.725,33.88,32.062,169384168
TQQQ,09-29-2020,32.37,32.09,32.71,31.882,111388696
TQQQ,09-28-2020,32.322,32.43,32.5,31.392,136665604
TQQQ,09-25-2020,28.768,30.615,30.89,28.262,162239392
TQQQ,09-24-2020,27.422,28.61,29.678,27.292,187518164
TQQQ,09-23-2020,30.962,28.198,31.038,27.928,202753720
TQQQ,09-22-2020,30.3,31.075,31.282,29.115,157533340
TQQQ,09-21-2020,27.808,29.465,29.488,27.025,187657388
TQQQ,09-18-2020,30.715,29.12,30.862,27.69,231521312
TQQQ,09-17-2020,29.302,30.29,30.99,29.012,223422544
TQQQ,09-16-2020,33.632,31.752,33.83,31.648,153586644
TQQQ,09-15-2020,33.332,33.355,33.855,32.74,150444708
TQQQ,09-14-2020,31.75,31.995,32.702,31.27,134516592
TQQQ,09-11-2020,31.75,30.428,32.048,29.202,192898928
TQQQ,09-10-2020,34.13,31.108,34.598,30.435,232968240
TQQQ,09-09-2020,32.258,33.018,33.8,31.418,145176152
TQQQ,09-08-2020,31.238,30.405,33.492,30.265,213412224
TQQQ,09-04-2020,36.345,35.41,37.575,30.965,280740428
TQQQ,09-03-2020,41.682,36.932,41.85,35.705,221512460
TQQQ,09-02-2020,43.87,43.632,43.918,41.168,144684876
TQQQ,09-01-2020,41.48,42.435,42.492,40.738,96920096
TQQQ,08-31-2020,39.635,40.34,41.135,39.455,90199036
TQQQ,08-28-2020,39.322,39.428,39.682,38.788,99072696
TQQQ,08-27-2020,39.645,38.828,39.968,37.895,151301016
TQQQ,08-26-2020,37.318,39.182,39.262,37.27,109831664
TQQQ,08-25-2020,35.708,36.825,36.862,35.518,86278520
